CountSort
Elements, Best, Worst, Average
387, 1105.351440, 1110.645264, 909.314453
388, 1113.555298, 1141.184448, 907.781433
389, 1133.925537, 1111.408447, 919.138184
390, 1065.342529, 1062.510986, 880.433777
391, 1053.944214, 1065.811035, 863.083374
392, 1053.954346, 1055.601074, 859.658325
393, 1064.465454, 1072.690063, 868.105835
394, 1101.536499, 1077.138916, 888.850586
395, 1082.553589, 1090.683838, 891.555054
396, 1108.895386, 1114.718384, 899.055481
397, 1096.019531, 1101.251831, 886.135559
398, 1095.601929, 1089.975220, 887.863586
399, 1083.490234, 1087.487549, 877.666382
400, 1075.649048, 1089.388916, 877.916626
401, 1077.254883, 1087.098877, 880.781616
402, 1081.295410, 1103.399902, 888.478149
403, 1082.819580, 1089.630005, 914.427856
404, 1099.351929, 1099.093018, 893.292786
405, 1110.335205, 1107.359253, 889.599304
406, 1105.113525, 1095.696045, 896.479980
407, 1108.421265, 1108.059570, 904.847961
408, 1117.142212, 1132.176025, 907.304871
409, 1116.024170, 1119.787598, 911.410461
410, 1183.802490, 1141.828735, 938.111145
411, 1155.990356, 1138.292847, 931.721069
412, 1115.759033, 1118.479248, 909.382141
413, 1144.455811, 1158.858032, 940.218140
414, 1118.765625, 1112.845825, 906.881836
415, 1115.206543, 1113.524658, 908.818176
416, 1119.340576, 1116.072510, 913.131836
417, 1210.073975, 1147.307373, 956.983215
418, 1155.597412, 1130.680664, 920.638306
419, 1127.239868, 1124.418213, 923.643738
420, 1126.893921, 1132.281738, 925.464478
421, 1125.489502, 1131.378174, 954.796387
422, 1139.139038, 1127.547729, 922.959595
423, 1137.913940, 1133.264771, 930.515991
424, 1154.831299, 1140.756470, 937.911743
425, 1199.353027, 1167.465576, 973.881165
426, 1167.455322, 1167.886475, 963.218140
427, 1153.985596, 1158.268799, 953.171753
428, 1148.608521, 1151.796875, 935.747192
429, 1176.520874, 1156.869629, 941.844727
430, 1153.511963, 1149.906982, 939.764465
431, 1162.391235, 1160.680664, 942.196411
432, 1155.769043, 1160.648071, 939.329590
433, 1160.636963, 1163.944702, 947.092957
434, 1162.613770, 1164.404541, 948.319214
435, 1165.061401, 1164.590454, 953.311890
