InsertionSort
Elements, Best, Worst, Average
133, 72.600624, 4962.937988, 2411.132813
134, 73.660065, 4994.193848, 2397.953369
135, 75.106010, 5113.129883, 2463.075439
136, 73.800591, 5200.102539, 2468.647461
137, 76.640060, 5245.620117, 2472.864746
138, 76.624008, 5307.862305, 2501.866455
139, 77.972397, 5414.086426, 2543.396973
140, 77.547241, 5471.608398, 2658.239746
141, 76.974716, 5667.110352, 2629.084229
142, 81.537476, 5674.390625, 2689.568359
143, 79.413742, 5711.399414, 2728.216797
144, 78.461380, 5844.739746, 2829.851807
145, 79.626137, 5864.954102, 2773.945068
146, 80.602615, 5944.955078, 2835.174316
147, 80.100258, 6084.975586, 2822.537354
148, 83.600021, 6105.437500, 2851.353760
149, 81.080002, 6254.433594, 2987.515381
150, 82.698006, 6272.792969, 2947.431641
151, 84.429802, 6367.179199, 2987.713379
152, 83.422981, 6482.127930, 3022.581543
153, 84.892296, 6545.962891, 3029.208008
154, 85.699226, 6636.075684, 3078.190918
155, 86.239922, 6703.867188, 3083.219238
156, 87.023994, 6788.536621, 3163.682129
157, 86.702408, 6849.003906, 3194.968262
158, 93.200241, 7013.470215, 3379.977051
159, 88.810020, 7052.907227, 3311.527832
160, 88.820999, 7147.340820, 3331.842529
161, 89.642105, 7224.674316, 3356.644531
162, 88.274216, 7338.217285, 3440.734375
163, 90.097420, 7435.931152, 3460.663574
164, 91.319748, 7493.863281, 3529.136230
165, 91.181969, 7601.246094, 3559.633545
166, 92.148201, 7667.674316, 3618.322998
167, 92.414825, 7751.146973, 3705.382080
168, 91.411484, 7932.955566, 3791.928223
169, 92.861145, 7975.345215, 3803.332764
170, 94.206116, 8106.034180, 3860.043457
171, 95.100609, 8135.373535, 3842.073730
172, 96.010056, 8240.107422, 3911.877441
173, 95.841003, 8366.009766, 3895.077637
174, 96.584106, 8531.031250, 3926.587891
175, 99.248428, 8536.172852, 3946.139160
176, 97.564850, 8629.617188, 3984.243652
177, 98.776474, 8770.231445, 4032.144043
178, 98.397644, 8819.703125, 4064.384766
179, 99.309769, 8930.030273, 4112.708984
180, 99.840981, 9002.212891, 4152.610840
181, 100.814102, 9106.881836, 4142.661133
182, 112.471413, 9860.248047, 4412.316406
183, 106.547142, 9891.865234, 4704.461426
184, 108.364708, 9851.396484, 4317.456055
185, 103.196472, 9536.139648, 4368.355469
186, 103.229652, 9605.224609, 4359.925293
187, 103.002968, 9784.873047, 4381.152832
188, 104.270309, 9859.527344, 4463.465820
189, 113.267029, 9978.552734, 4561.286621
190, 111.436707, 10031.354492, 4509.988770
191, 104.923668, 10149.605469, 4528.579102
192, 107.332359, 10266.660156, 4529.948242
193, 107.033226, 10339.605469, 4644.665039
194, 107.373329, 10454.220703, 4704.586914
195, 106.067337, 10655.811523, 4788.208496
196, 107.946732, 10738.930664, 4818.860840
197, 109.264671, 10764.163086, 4797.116211
198, 119.956459, 11335.255859, 4970.641602
199, 109.545654, 11055.134766, 4886.994141
200, 110.594566, 11123.204102, 4963.029785
201, 111.379471, 11190.480469, 5036.813477
202, 110.137955, 11366.148438, 5134.130859
203, 112.223793, 11449.893555, 5222.983398
204, 112.012375, 11541.639648, 5257.728027
205, 111.981239, 11839.983398, 5254.902832
206, 111.948135, 12129.928711, 5349.970215
207, 112.534813, 11985.902344, 5333.586914
208, 113.493484, 12069.031250, 5413.978516
209, 114.519348, 12092.243164, 5457.427734
210, 116.061935, 12257.944336, 5546.362793
211, 115.656204, 12483.963867, 5603.216309
212, 117.785622, 12601.997070, 5753.301758
213, 116.348557, 12543.428711, 5800.440430
214, 117.424850, 12696.833008, 5802.854004
215, 119.222488, 12824.983398, 6005.615723
216, 119.882248, 12959.897461, 5913.061523
217, 120.298218, 13133.770508, 6037.576172
218, 120.869827, 13243.828125, 6080.817871
219, 121.286987, 13290.541992, 6117.612305
220, 120.958694, 13418.223633, 6191.651367
221, 122.005859, 13544.552734, 6275.205078
222, 124.260582, 13723.825195, 6387.930664
223, 123.506058, 13860.833008, 6431.342773
224, 124.410606, 14035.823242, 6517.463867
225, 124.991066, 14130.162109, 6541.506836
226, 124.949097, 14245.806641, 6572.941406
227, 126.184898, 14365.009766, 6621.033691
228, 126.608498, 14493.059570, 6709.823242
229, 126.690857, 14672.156250, 6751.742188
230, 126.759094, 14701.595703, 6802.414063
231, 127.885910, 14838.208984, 6937.460938
232, 128.268600, 14974.390625, 6942.315430
233, 131.416855, 15080.590820, 7026.181152
