HeapSort
Elements, Best, Worst, Average
200, 1645.926758, 1397.547852, 1439.506348
201, 1648.232666, 1411.474854, 1455.720581
202, 1659.253174, 1419.947510, 1459.662109
203, 1678.335327, 1438.364624, 1467.846191
204, 1677.983398, 1470.376343, 1495.474609
205, 1690.938232, 1457.687622, 1500.097412
206, 1696.323853, 1461.098755, 1509.239746
207, 1712.452393, 1473.169922, 1498.973877
208, 1790.245361, 1504.267090, 1539.537354
209, 1734.904541, 1496.696899, 1532.803711
210, 1738.410400, 1496.939697, 1530.550415
211, 1736.331055, 1499.263916, 1531.165161
212, 1734.963135, 1519.606323, 1564.186401
213, 1774.516357, 1559.670654, 1593.198608
214, 1781.141846, 1558.077148, 1573.809937
215, 1787.694092, 1543.047607, 1586.821045
216, 1791.639404, 1538.754761, 1584.132080
217, 1817.024048, 1598.975342, 1603.093140
218, 1826.262451, 1565.367554, 1605.809326
219, 1836.656250, 1591.266724, 1615.220947
220, 1838.585571, 1598.866577, 1616.271973
221, 1849.838501, 1598.686646, 1631.857178
222, 1894.523804, 1601.418701, 1617.385742
223, 1867.622314, 1616.451904, 1636.508545
224, 1881.722290, 1629.455200, 1642.000732
225, 1859.152344, 1598.445557, 1644.050049
226, 1917.005127, 1665.434326, 1695.114868
227, 1908.610596, 1647.523438, 1679.201538
228, 1911.581055, 1656.802368, 1699.610107
229, 1924.588257, 1673.160156, 1701.271118
230, 1948.408813, 1685.265991, 1711.347290
231, 1948.940796, 1686.996460, 1720.904907
232, 1953.013916, 1703.029541, 1729.210571
233, 1961.291260, 1707.352905, 1733.671143
234, 1973.349243, 1746.895264, 1759.487061
235, 1984.454834, 1733.449585, 1753.628662
236, 1998.005493, 1729.964844, 1757.392944
237, 2001.650757, 1723.366577, 1779.819336
238, 2015.085205, 1734.896729, 1787.511963
239, 2030.238647, 1810.589600, 1776.891235
240, 2038.064087, 1778.169189, 1819.439087
241, 2053.306641, 1775.597046, 1816.423828
242, 2059.810547, 1773.199829, 1837.122437
243, 2094.061035, 1834.210205, 1843.512329
244, 2079.556152, 1806.831055, 1859.971313
245, 2070.765381, 1806.113037, 1843.737061
246, 2122.826660, 1861.941162, 1911.673828
247, 2110.232422, 1842.464111, 1878.797241
248, 2116.543457, 1841.786499, 1888.319702
249, 2108.334473, 1850.998657, 1873.121704
250, 2166.833496, 1896.760010, 1920.762085
251, 2160.523193, 1875.196289, 1922.976196
252, 2151.972168, 1881.669678, 1934.607666
253, 2159.597168, 1888.967041, 1932.290771
254, 2173.999512, 1904.806885, 1966.299072
255, 2184.260010, 1920.580811, 2041.759766
256, 2183.575928, 1919.677979, 1969.375977
257, 2198.577637, 1941.327881, 1956.077759
258, 2215.247803, 1939.522827, 1978.927979
259, 2224.164551, 1945.812256, 1991.042603
260, 2235.776611, 1950.141235, 1984.054321
261, 2285.567627, 1963.064209, 2005.005615
262, 2258.096680, 1962.846313, 1999.870361
263, 2262.979980, 1970.864624, 2002.817017
264, 2285.167969, 1981.556641, 2055.891846
265, 2375.396729, 1990.315674, 2030.099243
266, 2341.899658, 1986.591553, 2063.779785
267, 2330.199707, 2013.939209, 2074.617920
268, 2348.099854, 2057.413818, 2087.901855
269, 2342.130127, 2031.081421, 2076.470215
270, 2342.512939, 2038.388306, 2076.957031
271, 2370.851074, 2062.448730, 2109.185547
272, 2412.305176, 2068.794922, 2151.458496
