QuickSort
Elements, Best, Worst, Average
132, 5569.433105, 3647.524902, 443.054047
133, 5667.163086, 3706.302734, 483.985413
134, 5750.186035, 3754.220215, 520.218506
135, 5815.938477, 3812.742188, 472.861908
136, 5952.773926, 3905.044189, 480.816162
137, 5997.957031, 3933.054688, 509.671631
138, 6089.365723, 3982.145264, 480.347168
139, 6181.646484, 4034.464111, 511.234772
140, 6261.644531, 4099.436523, 519.283447
141, 6374.594727, 4155.483887, 510.278381
142, 6470.629395, 4221.858398, 525.527771
143, 6535.083008, 4270.095703, 508.642761
144, 6625.958496, 4344.059570, 520.454285
145, 6753.825684, 4466.445801, 535.125427
146, 6841.153320, 4533.394531, 516.832520
147, 6947.924805, 4556.499512, 550.063293
148, 7062.272461, 4591.339844, 527.806335
149, 7106.897461, 4663.434082, 520.880676
150, 7423.619629, 4987.243164, 544.048096
151, 7572.892090, 4801.764648, 559.294800
152, 7422.299316, 4869.066895, 628.279419
153, 7728.489746, 4901.606445, 618.857971
154, 7613.188965, 4981.310547, 595.885803
155, 7729.318848, 5037.100586, 672.378601
156, 7771.541504, 5074.639648, 613.727844
157, 7897.354492, 5139.094238, 581.632813
158, 7972.045410, 5219.459473, 601.853271
159, 8058.194336, 5278.355469, 641.005249
160, 8163.798340, 5416.765137, 706.560547
161, 8302.150391, 5409.997070, 670.916016
162, 8394.865234, 5465.799805, 655.241577
163, 8486.336914, 5532.850098, 629.314087
164, 8573.463867, 5635.524414, 590.701355
165, 8671.357422, 5676.192383, 666.880127
166, 8786.405273, 5758.619141, 652.578003
167, 8902.111328, 5812.062012, 643.417847
168, 8989.531250, 5875.315918, 654.611816
169, 9108.733398, 5964.141602, 678.651184
170, 9264.382813, 6023.464355, 710.595154
171, 9311.859375, 6087.876953, 685.649536
172, 9445.875977, 6152.087891, 726.604858
173, 9540.308594, 6234.028809, 708.640442
174, 9794.501953, 6305.702148, 701.414001
175, 9766.390625, 6383.459961, 662.621460
176, 9900.919922, 6440.336426, 746.312134
177, 9997.491211, 6518.894043, 719.551208
178, 10114.419922, 6597.159180, 793.115112
179, 10207.541016, 6664.415527, 802.211548
180, 10783.413086, 7032.211914, 780.951111
181, 10517.951172, 6905.270996, 721.515198
182, 10684.895508, 6922.977539, 728.381470
183, 10713.149414, 7018.947754, 752.908142
184, 10777.935547, 7060.444336, 775.920776
185, 10901.153320, 7124.834473, 794.132080
186, 11019.286133, 7210.972656, 791.233154
187, 11137.698242, 7268.707031, 802.153259
188, 11270.041016, 7369.621094, 763.685303
189, 11393.995117, 7430.262695, 783.428528
190, 11494.370117, 7501.306152, 769.062866
191, 11621.626953, 7572.821289, 829.266235
192, 11804.913086, 7708.911621, 761.646667
193, 11939.731445, 7780.650879, 831.144714
194, 12246.732422, 7933.935059, 1029.464600
195, 12145.193359, 7924.384277, 839.626465
196, 12286.609375, 8008.138184, 845.902649
197, 12382.000977, 8085.014160, 924.700317
198, 12508.000000, 8245.800781, 826.700012
199, 12660.128906, 8257.880859, 927.060059
200, 12823.363281, 8361.208008, 827.605957
201, 12887.315430, 8418.430664, 852.180542
202, 12990.130859, 8467.502930, 860.708008
203, 13112.942383, 8558.189453, 891.680847
204, 13235.513672, 8681.599609, 846.798035
205, 13395.572266, 8728.709961, 889.319702
206, 13525.767578, 8812.930664, 973.572083
207, 13668.497070, 8906.262695, 969.397278
208, 13807.870117, 8974.045898, 898.989746
209, 14029.176758, 9109.054688, 1012.138977
210, 14605.796875, 9474.696289, 1110.773804
211, 14316.729492, 9313.349609, 1003.317261
212, 14353.382813, 9366.254883, 1034.601807
213, 14490.958984, 9438.916016, 948.950073
214, 14600.567383, 9530.720703, 1017.905090
215, 14821.557617, 9635.712891, 1075.680542
216, 14909.104492, 9710.431641, 988.668091
217, 15014.900391, 9804.662109, 932.766785
218, 15274.500000, 9924.056641, 937.046692
219, 15276.500000, 9972.545898, 975.324585
220, 15398.018555, 10048.324219, 993.422485
221, 15527.382813, 10372.341797, 937.222351
222, 15706.307617, 10251.814453, 985.942261
223, 15854.690430, 10317.032227, 1057.204224
224, 15977.338867, 10406.132813, 958.160461
225, 16125.465820, 10584.593750, 989.805969
226, 16269.328125, 10670.580078, 999.200562
227, 16573.173828, 10847.358398, 1097.309937
228, 16646.048828, 10802.395508, 1025.561035
229, 16749.525391, 10985.339844, 1027.566162
230, 16910.521484, 11038.583984, 1107.706665
231, 17008.722656, 11082.087891, 1026.190796
232, 18805.814453, 11677.028320, 1156.809082
233, 19149.310547, 12150.763672, 1153.020996
234, 18339.503906, 12138.715820, 1198.562134
235, 17645.119141, 11519.410156, 1084.696167
236, 17773.740234, 11573.531250, 1086.889526
237, 18018.744141, 11800.802734, 1047.799072
238, 18217.525391, 11785.650391, 1093.829834
239, 18158.664063, 11834.004883, 1068.892944
240, 18327.404297, 11944.619141, 1080.979248
241, 18552.220703, 12024.072266, 1076.967896
242, 18711.822266, 12241.077148, 1112.986694
243, 18863.652344, 12406.648438, 1139.798706
244, 19036.433594, 12450.375000, 1213.549805
245, 19122.453125, 12446.077148, 1118.405029
246, 19268.275391, 12538.307617, 1111.210449
247, 19410.218750, 12687.181641, 1120.091064
248, 19770.261719, 12766.818359, 1122.219116
249, 19725.716797, 12883.221680, 1142.161865
250, 19891.470703, 12939.873047, 1191.036255
251, 20144.296875, 13115.177734, 1167.293701
252, 20280.099609, 13211.708008, 1249.989380
253, 20420.640625, 13417.221680, 1236.858887
254, 20594.093750, 13385.091797, 1303.745850
255, 20651.640625, 13455.979492, 1152.714600
256, 21040.964844, 13662.127930, 1313.031494
257, 21344.253906, 13710.453125, 1222.473267
258, 21210.255859, 13766.275391, 1210.637329
259, 21340.365234, 13895.408203, 1258.373779
260, 21490.146484, 14014.970703, 1366.117432
261, 21669.066406, 14145.646484, 1390.051758
262, 21794.777344, 14214.495117, 1296.725098
263, 22223.517578, 14377.549805, 1333.642578
264, 22228.001953, 14470.523438, 1328.304321
265, 22592.292969, 14556.023438, 1291.610474
266, 22476.068359, 14666.723633, 1260.031006
267, 22615.257813, 14796.343750, 1260.083252
268, 22980.908203, 14878.853516, 1258.488403
269, 22999.910156, 14960.263672, 1252.648804
270, 23200.419922, 15067.786133, 1354.994995
271, 23330.320313, 15201.539063, 1289.629639
272, 23524.621094, 15347.244141, 1332.862915
273, 24241.451172, 15406.864258, 1398.336426
274, 23983.796875, 15626.395508, 1378.493652
275, 24315.191406, 15632.041016, 1389.359497
